filepath,label,label_id
data/dataset_filtered\Grape__black_measles\0e1c89b9-d289-471a-988f-850f4874621e___FAM_B.Msls_3950.jpg,Grape__black_measles,11
data/dataset_filtered\Soybean__diabrotica_speciosa\diabroticaspeciosa_(2125).jpg,Soybean__diabrotica_speciosa,29
data/dataset_filtered\Tomato_Septoria_leaf_spot\f908f130-1a88-49da-9f6a-0cb7312da739___JR_Sept.L.S_2460.jpg,Tomato_Septoria_leaf_spot,38
data/dataset_filtered\Cherry__powdery_mildew\9141ec65-e550-4f45-92e7-3c078a5f17ca___FREC_Pwd.M_0265.jpg,Cherry__powdery_mildew,6
data/dataset_filtered\Orange__Rotten\rotated_by_15_Screen_Shot_2018-06-12_at_11.37.19_PM.png,Orange__Rotten,18
data/dataset_filtered\Mango__healthy\531.jpg,Mango__healthy,16
data/dataset_filtered\Corn___Northern_Leaf_Blight\image_(637).jpg,Corn___Northern_Leaf_Blight,9
data/dataset_filtered\Tomato__septoria_leaf_spot\b6905f0b-a167-4b6c-a72b-3c6c187d8032___Matt.S_CG_6046.jpg,Tomato__septoria_leaf_spot,44
data/dataset_filtered\Tomato_Late_blight\ab503aa2-fb87-44a5-97f9-f2dd80c1697d___GHLB2_Leaf_8647.jpg,Tomato_Late_blight,36
data/dataset_filtered\Pepper__bell___healthy\c8ee158a-2717-486e-af9d-a0dd604da62b___JR_HL_7897.jpg,Pepper__bell___healthy,21
data/dataset_filtered\Rice___Leaf_Blast\IMG_20190419_161320.jpg,Rice___Leaf_Blast,26
data/dataset_filtered\Rice___Leaf_Blast\IMG_20190419_161323.jpg,Rice___Leaf_Blast,26
data/dataset_filtered\Wheat___Brown_Rust\Brown_rust300.jpg,Wheat___Brown_Rust,47
data/dataset_filtered\Tomato_Leaf_Mold\241287d9-30c8-4463-999c-821fd32ba894___Crnl_L.Mold_6583.jpg,Tomato_Leaf_Mold,37
data/dataset_filtered\Potato__Healthy\freshPotato_(345).jpg,Potato__Healthy,22
data/dataset_filtered\Tomato_Spider_mites_Two_spotted_spider_mite\187be065-ec6f-4e93-a647-e7385dca9272___Com.G_SpM_FL_9305.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,39
data/dataset_filtered\Tomato__healthy\freshTomato_(160).jpg,Tomato__healthy,42
data/dataset_filtered\Cherry__healthy\77a60cfe-685b-43f7-954f-8f74494b1017___JR_HL_9566.jpg,Cherry__healthy,5
data/dataset_filtered\Pepper__bell___Bacterial_spot\30559581-e3ea-4ac4-8e8b-ff8bbc44b014___JR_B.Spot_8832.jpg,Pepper__bell___Bacterial_spot,20
data/dataset_filtered\Corn___Northern_Leaf_Blight\image_(344).jpg,Corn___Northern_Leaf_Blight,9
data/dataset_filtered\Tomato__target_spot\2e14fe88-6f4a-4765-9255-7b05d75db72a___Com.G_TgS_FL_9742.jpg,Tomato__target_spot,45
data/dataset_filtered\Mango__Rotten\alternaria_025.jpg,Mango__Rotten,15
data/dataset_filtered\Cherry__powdery_mildew\11486ca3-39fe-4ff3-8474-de8d579ededf___FREC_Pwd.M_0359.jpg,Cherry__powdery_mildew,6
data/dataset_filtered\Tomato_Leaf_Mold\2026a463-c6a6-4500-b382-9b5cbd73f9cf___Crnl_L.Mold_8734.jpg,Tomato_Leaf_Mold,37
data/dataset_filtered\Pepper__bell___healthy\8b84f872-8128-48a9-8e86-b166294a67f4___JR_HL_7760.jpg,Pepper__bell___healthy,21
data/dataset_filtered\Grape__healthy\f8f6d1ee-deb5-4b3c-a92e-2583e2d6d590___Mt.N.V_HL_6122.jpg,Grape__healthy,13
data/dataset_filtered\Corn___Common_Rust\image_(582).jpg,Corn___Common_Rust,7
data/dataset_filtered\Orange__Rotten\rotated_by_60_Screen_Shot_2018-06-12_at_11.24.04_PM.png,Orange__Rotten,18
data/dataset_filtered\Pepper__bell___healthy\9fc9ea86-e97f-4b96-8838-6e614196b2f6___JR_HL_8054.jpg,Pepper__bell___healthy,21
data/dataset_filtered\Apple__scab\32454154-edbf-464f-8097-e99a3d9a15af___FREC_Scab_2936.jpg,Apple__scab,2
data/dataset_filtered\Potato___Early_blight\d32f991e-d1da-44a3-b3e0-2f99cc038900___RS_Early.B_6994.jpg,Potato___Early_blight,23
data/dataset_filtered\Rice___Healthy\IMG_20190419_114808.jpg,Rice___Healthy,25
data/dataset_filtered\Tomato__target_spot\43d91a61-bfe9-4c50-981d-90314a038b8a___Com.G_TgS_FL_0755.jpg,Tomato__target_spot,45
data/dataset_filtered\Soybean__diabrotica_speciosa\diabroticaspeciosa_(1000).jpg,Soybean__diabrotica_speciosa,29
data/dataset_filtered\Tomato_Early_blight\f6ddeb19-8aa3-40f5-8b60-b2f404f13407___RS_Erly.B_7705.jpg,Tomato_Early_blight,35
data/dataset_filtered\Tomato_Late_blight\bc5fd090-21b4-42d8-82b7-354a7697dc22___RS_Late.B_5546.jpg,Tomato_Late_blight,36
data/dataset_filtered\Tomato__septoria_leaf_spot\bd7932fa-8fda-4370-baaf-c3b7cef2ac13___JR_Sept.L.S_2572.jpg,Tomato__septoria_leaf_spot,44
data/dataset_filtered\Tomato__target_spot\885e2981-bd37-43eb-812a-1a2dcd08ee5e___Com.G_TgS_FL_8154.jpg,Tomato__target_spot,45
data/dataset_filtered\Apple__Healthy\94b7e2c6-9081-4546-b411-c89c0dd219e7___RS_HL_7416.jpg,Apple__Healthy,0
data/dataset_filtered\Rice___Healthy\IMG_20190419_133834.jpg,Rice___Healthy,25
data/dataset_filtered\Tomato__Tomato_YellowLeaf__Curl_Virus\7f7b0a33-9e5a-42eb-aa81-2af5c142fe21___YLCV_GCREC_2829.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,40
data/dataset_filtered\Cherry__powdery_mildew\c526079d-2480-4cc0-aa26-ca2a9d612cc3___FREC_Pwd.M_4586.jpg,Cherry__powdery_mildew,6
data/dataset_filtered\Grape__black_rot\grape_black_rot4274.jpg,Grape__black_rot,12
data/dataset_filtered\Orange__Healthy\vertical_flip_Screen_Shot_2018-06-13_at_12.05.13_AM.png,Orange__Healthy,17
data/dataset_filtered\Pepper__bell___healthy\86e16897-fd51-4b0a-8ab3-ffa9ff146fa4___JR_HL_8386.jpg,Pepper__bell___healthy,21
data/dataset_filtered\Tomato_Spider_mites_Two_spotted_spider_mite\b6021a77-4136-43e0-a890-f3a5fa0bba42___Com.G_SpM_FL_1607.jpg,Tomato_Spider_mites_Two_spotted_spider_mite,39
data/dataset_filtered\Soybean__diabrotica_speciosa\diabroticaspeciosa_(2159).jpg,Soybean__diabrotica_speciosa,29
data/dataset_filtered\Tomato_Bacterial_spot\087cec29-0b94-4fd0-9c29-92f50cc8155f___UF.GRC_BS_Lab_Leaf_0289.jpg,Tomato_Bacterial_spot,34
data/dataset_filtered\Cherry__powdery_mildew\c20cdaa2-54fc-4bed-9f9e-a82495f889ea___FREC_Pwd.M_4559.jpg,Cherry__powdery_mildew,6
data/dataset_filtered\Wheat___Healthy\Healthy983.jpg,Wheat___Healthy,48
data/dataset_filtered\Potato___Early_blight\904dba96-8ff1-45e2-af16-9c9cc5865c32___RS_Early.B_7349.jpg,Potato___Early_blight,23
data/dataset_filtered\Banana__Rotten\rotated_by_60_Screen_Shot_2018-06-12_at_9.00.22_PM.png,Banana__Rotten,4
data/dataset_filtered\Soybean__healthy\healthy_(832).jpg,Soybean__healthy,30
data/dataset_filtered\Rice___Leaf_Blast\IMG_20190419_172239.jpg,Rice___Leaf_Blast,26
data/dataset_filtered\Rice___Leaf_Blast\IMG_20190419_111145.jpg,Rice___Leaf_Blast,26
data/dataset_filtered\Tomato__target_spot\c2f56696-c7ab-4107-aa33-8d4ddcef1757___Com.G_TgS_FL_8152.jpg,Tomato__target_spot,45
data/dataset_filtered\Grape__leaf_blight_(isariopsis_leaf_spot)\1ee3978e-f86b-4448-9470-3fcc556635bf___FAM_L.Blight_4624.jpg,Grape__leaf_blight_(isariopsis_leaf_spot),14
data/dataset_filtered\Tomato_Early_blight\7a259d3d-cca4-4041-88ec-d3140cd96f25___RS_Erly.B_7415.jpg,Tomato_Early_blight,35
data/dataset_filtered\Tomato__late_blight\cf17b854-3985-4aaa-a044-9babdc780668___GHLB2_Leaf_8775.jpg,Tomato__late_blight,43
data/dataset_filtered\Mango__healthy\0001_0097.jpg,Mango__healthy,16
data/dataset_filtered\Peach__bacterial_spot\6a3cf6ca-5977-402b-ad66-0d50b6d31104___Rutg._Bact.S_2133.jpg,Peach__bacterial_spot,19
data/dataset_filtered\Tomato__yellow_leaf_curl_virus\11bf6714-add4-4dcf-85e0-3e1adfcb93c8___UF.GRC_YLCV_Lab_09550.jpg,Tomato__yellow_leaf_curl_virus,46
data/dataset_filtered\Strawberry__healthy\45.jpg,Strawberry__healthy,33
data/dataset_filtered\Tomato__target_spot\90f8a11f-04f3-4d4d-a6c0-9b75e69ae66f___Com.G_TgS_FL_8048.jpg,Tomato__target_spot,45
data/dataset_filtered\Apple__Rotten\rotated_by_30_Screen_Shot_2018-06-08_at_2.51.55_PM.png,Apple__Rotten,1
data/dataset_filtered\Apple__Healthy\freshApple_(654).png,Apple__Healthy,0
data/dataset_filtered\Tomato__target_spot\711094f0-53c5-4d10-a471-88b5384ec30c___Com.G_TgS_FL_1054.jpg,Tomato__target_spot,45
data/dataset_filtered\Cherry__healthy\fe061ef6-f54a-4edd-8ac2-03a2397c6df8___JR_HL_4160.jpg,Cherry__healthy,5
data/dataset_filtered\Mango__healthy\804.jpg,Mango__healthy,16
data/dataset_filtered\Rice___Neck_Blast\IMG20201109181917_00.jpg,Rice___Neck_Blast,27
data/dataset_filtered\Pepper__bell___Bacterial_spot\9dbff8df-4ad1-46ec-96d7-4f35a27e2d5d___JR_B.Spot_8987.jpg,Pepper__bell___Bacterial_spot,20
data/dataset_filtered\Tomato__Tomato_YellowLeaf__Curl_Virus\0402077e-1231-48b4-8aa6-3a9c492dc7e6___YLCV_GCREC_2163.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,40
data/dataset_filtered\Rice___Leaf_Blast\IMG_20190419_141055.jpg,Rice___Leaf_Blast,26
data/dataset_filtered\Peach__bacterial_spot\16b0b452-18c6-4c1e-a8d8-b26162e80127___Rutg._Bact.S_1158.jpg,Peach__bacterial_spot,19
data/dataset_filtered\Peach__bacterial_spot\ccf0668d-5972-46c7-8e1f-5e9c438d9e5e___Rutg._Bact.S_1800.jpg,Peach__bacterial_spot,19
data/dataset_filtered\Apple__Rotten\rottenApple_(523).jpg,Apple__Rotten,1
data/dataset_filtered\Tomato_Bacterial_spot\f4f56f28-479b-4e71-afb2-210e668a411e___GCREC_Bact.Sp_3537.jpg,Tomato_Bacterial_spot,34
data/dataset_filtered\Soybean__healthy\8eafaba5-43ac-4bd8-ab79-17d4e626a84d___RS_HL_6934.jpg,Soybean__healthy,30
data/dataset_filtered\Apple__Healthy\freshApple_(722).png,Apple__Healthy,0
data/dataset_filtered\Potato__Healthy\freshPotato_(597).jpg,Potato__Healthy,22
data/dataset_filtered\Tomato__yellow_leaf_curl_virus\4ad01f87-c626-49e6-b683-188155a87116___UF.GRC_YLCV_Lab_02238.jpg,Tomato__yellow_leaf_curl_virus,46
data/dataset_filtered\Rice___Neck_Blast\IMG20201109184642_00.jpg,Rice___Neck_Blast,27
data/dataset_filtered\Apple__Healthy\953743b5-d396-4f6f-926c-4e216df44f0b___RS_HL_5993.jpg,Apple__Healthy,0
data/dataset_filtered\Tomato__late_blight\2485b2a9-a492-4a45-bb4b-bb63edefb7ef___GHLB2_Leaf_9084.jpg,Tomato__late_blight,43
data/dataset_filtered\Wheat___Healthy\Healthy689.jpg,Wheat___Healthy,48
data/dataset_filtered\Pepper__bell___healthy\bb0abefe-b415-45ac-b56c-c54ab1c5eb76___JR_HL_8393.jpg,Pepper__bell___healthy,21
data/dataset_filtered\Rice___Neck_Blast\IMG20201109210913_00.jpg,Rice___Neck_Blast,27
data/dataset_filtered\Apple__Rotten\rottenApple_(455).jpg,Apple__Rotten,1
data/dataset_filtered\Grape__black_measles\f14f2685-988b-4f16-bb93-b6ba0bf511d4___FAM_B.Msls_1107.jpg,Grape__black_measles,11
data/dataset_filtered\Apple__Healthy\rotated_by_75_Screen_Shot_2018-06-08_at_5.03.26_PM.png,Apple__Healthy,0
data/dataset_filtered\Banana__Healthy\freshBanana_(146).jpg,Banana__Healthy,3
data/dataset_filtered\Orange__Rotten\rottenOrange_(527).jpg,Orange__Rotten,18
data/dataset_filtered\Corn___Healthy\image_(847).jpg,Corn___Healthy,8
data/dataset_filtered\Tomato__yellow_leaf_curl_virus\14bbb9b7-a9a6-493e-93f1-a56062e754d5___UF.GRC_YLCV_Lab_01392.jpg,Tomato__yellow_leaf_curl_virus,46
data/dataset_filtered\Potato___Late_Blight\7460b5a9-4356-40b3-acf6-e61601a63b62___RS_LB_4965.jpg,Potato___Late_Blight,24
data/dataset_filtered\Strawberry__healthy\3b744062-8dff-416e-9349-3bae2aae5eaa___RS_HL_4345.jpg,Strawberry__healthy,33
data/dataset_filtered\Pepper__bell___Bacterial_spot\e4e7e5a2-5aa1-4378-833d-9142358c7c9b___JR_B.Spot_9092.jpg,Pepper__bell___Bacterial_spot,20
data/dataset_filtered\Strawberry__Rotten\761.jpg,Strawberry__Rotten,31
data/dataset_filtered\Tomato_Septoria_leaf_spot\62188b89-e853-4547-9fe7-9354a6d3d449___Keller.St_CG_2004.jpg,Tomato_Septoria_leaf_spot,38
data/dataset_filtered\Tomato__bacterial_spot\fd3e89ea-d6f8-4544-8aa5-ec27578a0a7b___GCREC_Bact.Sp_3788.jpg,Tomato__bacterial_spot,41
data/dataset_filtered\Apple__Healthy\e7ef1fc4-cb01-4be4-98ea-207ec6dfb91a___RS_HL_6316.jpg,Apple__Healthy,0
data/dataset_filtered\Pepper__bell___healthy\68a8b022-1f2d-4546-957f-a69aa11f0e39___JR_HL_8122.jpg,Pepper__bell___healthy,21
data/dataset_filtered\Peach__bacterial_spot\6042d3ba-9fa5-4b9a-abfe-c72484829e76___Rutg._Bact.S_2140.jpg,Peach__bacterial_spot,19
data/dataset_filtered\Potato___Late_Blight\7efcdebc-93be-4168-9965-2b2be46823d8___RS_LB_3249.jpg,Potato___Late_Blight,24
data/dataset_filtered\Tomato_Bacterial_spot\c04f4774-dbfd-4ab0-98fd-437759b1b7f7___UF.GRC_BS_Lab_Leaf_9114.jpg,Tomato_Bacterial_spot,34
data/dataset_filtered\Tomato__late_blight\7c163fda-ae67-4733-8fe3-f59d8ab20a5a___GHLB2_Leaf_8805.jpg,Tomato__late_blight,43
data/dataset_filtered\Corn___Northern_Leaf_Blight\image_(746).jpg,Corn___Northern_Leaf_Blight,9
data/dataset_filtered\Rice___Neck_Blast\IMG20201109183155_00.jpg,Rice___Neck_Blast,27
data/dataset_filtered\Wheat___Healthy\Healthy1028.jpg,Wheat___Healthy,48
data/dataset_filtered\Tomato__target_spot\f48afa9d-9fb2-4d31-acef-893c7c29d1d9___Com.G_TgS_FL_0985.jpg,Tomato__target_spot,45
data/dataset_filtered\Potato___Early_blight\7584a5b8-b701-4255-9dde-a60b6442cc37___RS_Early.B_9154.jpg,Potato___Early_blight,23
data/dataset_filtered\Grape__black_measles\b538f749-4eb9-4b3b-a55e-f5b293ac2d2a___FAM_B.Msls_1248.jpg,Grape__black_measles,11
data/dataset_filtered\Pepper__bell___healthy\be7c775f-b1d7-4a56-b815-afac3d69bd9e___JR_HL_7818.jpg,Pepper__bell___healthy,21
data/dataset_filtered\Soybean__diabrotica_speciosa\diabroticaspeciosa_(153).jpg,Soybean__diabrotica_speciosa,29
data/dataset_filtered\Banana__Healthy\freshBanana_(60).jpg,Banana__Healthy,3
data/dataset_filtered\Apple__Rotten\rotated_by_60_Screen_Shot_2018-06-07_at_2.25.26_PM.png,Apple__Rotten,1
data/dataset_filtered\Tomato__yellow_leaf_curl_virus\8a55bbbe-6393-4ba5-b2b6-94fcc8a2c41d___YLCV_GCREC_5373.jpg,Tomato__yellow_leaf_curl_virus,46
data/dataset_filtered\Apple__scab\d8aeb323-17d2-4123-9988-3c2346558bc6___FREC_Scab_2996.jpg,Apple__scab,2
data/dataset_filtered\Tomato_Leaf_Mold\6b6edf2a-0cb5-4a38-a16f-dc8faf705c46___Crnl_L.Mold_9032.jpg,Tomato_Leaf_Mold,37
data/dataset_filtered\Tomato__yellow_leaf_curl_virus\69a12f9a-b9e2-498b-b244-17e6cdefee0e___YLCV_NREC_2110.jpg,Tomato__yellow_leaf_curl_virus,46
data/dataset_filtered\Tomato__target_spot\c101b725-66bb-4444-b06a-823d0bfa7acc___Com.G_TgS_FL_0867.jpg,Tomato__target_spot,45
data/dataset_filtered\Strawberry__healthy\428.jpg,Strawberry__healthy,33
data/dataset_filtered\Tomato_Early_blight\c9fa82b3-776c-4a44-8309-a6faf88898e3___RS_Erly.B_7498.jpg,Tomato_Early_blight,35
data/dataset_filtered\Orange__Rotten\rotated_by_15_Screen_Shot_2018-06-12_at_11.22.41_PM.png,Orange__Rotten,18
data/dataset_filtered\Corn___Common_Rust\image_(12).jpg,Corn___Common_Rust,7
data/dataset_filtered\Rice___Leaf_Blast\IMG_20190419_100636.jpg,Rice___Leaf_Blast,26
data/dataset_filtered\Tomato_Leaf_Mold\ec76173b-c354-4711-9bb7-b38dae1ea5b4___Crnl_L.Mold_9074.jpg,Tomato_Leaf_Mold,37
data/dataset_filtered\Tomato__late_blight\7616d956-c144-4105-9972-5f747c5159a6___RS_Late.B_5600.jpg,Tomato__late_blight,43
data/dataset_filtered\Banana__Healthy\rotated_by_15_Screen_Shot_2018-06-12_at_9.44.30_PM.png,Banana__Healthy,3
data/dataset_filtered\Grape__leaf_blight_(isariopsis_leaf_spot)\32c34d3a-5b44-42e8-a56e-d437f39f4fd8___FAM_L.Blight_4655.jpg,Grape__leaf_blight_(isariopsis_leaf_spot),14
data/dataset_filtered\Potato___Late_Blight\d20fef22-7016-4115-9930-a66b32c718c6___RS_LB_4417.jpg,Potato___Late_Blight,24
data/dataset_filtered\Peach__bacterial_spot\64a80efb-71f1-494c-8b3e-d90dd7f178a3___Rut._Bact.S_1204.jpg,Peach__bacterial_spot,19
data/dataset_filtered\Apple__Healthy\rotated_by_15_Screen_Shot_2018-06-08_at_5.33.55_PM.png,Apple__Healthy,0
data/dataset_filtered\Rice___Healthy\IMG_20190419_094746.jpg,Rice___Healthy,25
data/dataset_filtered\Strawberry__healthy\eabd6c29-7543-4274-95f3-78e3e80f45c9___RS_HL_4735.jpg,Strawberry__healthy,33
data/dataset_filtered\Tomato_Bacterial_spot\486eeb98-44bd-405b-9756-5e2e4fd95b90___GCREC_Bact.Sp_3451.jpg,Tomato_Bacterial_spot,34
data/dataset_filtered\Banana__Healthy\rotated_by_60_Screen_Shot_2018-06-12_at_10.06.38_PM.png,Banana__Healthy,3
data/dataset_filtered\Strawberry___leaf_scorch\74f93b50-567b-4858-af63-7a54774f018e___RS_L.Scorch_1259.jpg,Strawberry___leaf_scorch,32
data/dataset_filtered\Cherry__powdery_mildew\2e83ac75-fc6d-4c88-b62f-474e244e6944___FREC_Pwd.M_4481.jpg,Cherry__powdery_mildew,6
data/dataset_filtered\Tomato__late_blight\07d7ad48-0740-4cf5-9a26-91fd9296d6b3___RS_Late.B_5464.jpg,Tomato__late_blight,43
data/dataset_filtered\Corn___Common_Rust\image_(925).jpg,Corn___Common_Rust,7
data/dataset_filtered\Soybean__healthy\d99eaa38-54e9-472f-8aab-f6dccc1a7eed___RS_HL_4996.jpg,Soybean__healthy,30
data/dataset_filtered\Strawberry__healthy\db1dd4d2-8424-4b8a-a160-8491b534e6dc___RS_HL_4650.jpg,Strawberry__healthy,33
data/dataset_filtered\Tomato_Leaf_Mold\937f14d9-4aae-47a3-9f27-b6f13a1ee14b___Crnl_L.Mold_8691.jpg,Tomato_Leaf_Mold,37
data/dataset_filtered\Pepper__bell___healthy\529dc793-fa77-4aab-90af-1c61539f9aee___JR_HL_8429.jpg,Pepper__bell___healthy,21
data/dataset_filtered\Cherry__healthy\517bc4a7-6519-4325-8b48-06884b110af7___JR_HL_9571.jpg,Cherry__healthy,5
data/dataset_filtered\Tomato_Leaf_Mold\88deb0c4-49bf-47aa-a91c-bf099f830940___Crnl_L.Mold_9169.jpg,Tomato_Leaf_Mold,37
data/dataset_filtered\Tomato_Late_blight\c3a42f36-c157-43ce-b12b-af47bf026171___GHLB2_Leaf_105.1.jpg,Tomato_Late_blight,36
data/dataset_filtered\Rice___Neck_Blast\IMG20201109213557_00.jpg,Rice___Neck_Blast,27
data/dataset_filtered\Tomato__yellow_leaf_curl_virus\73734f51-843b-4355-b16d-be9a22f65ab5___YLCV_GCREC_2256.jpg,Tomato__yellow_leaf_curl_virus,46
data/dataset_filtered\Apple__Rotten\rotated_by_45_Screen_Shot_2018-06-07_at_2.58.38_PM.png,Apple__Rotten,1
data/dataset_filtered\Cucumber__healthy\freshCucumber_(542).jpg,Cucumber__healthy,10
data/dataset_filtered\Rice___Leaf_Blast\IMG_20190419_114825.jpg,Rice___Leaf_Blast,26
data/dataset_filtered\Grape__black_rot\grape_black_rot3929.jpg,Grape__black_rot,12
data/dataset_filtered\Pepper__bell___Bacterial_spot\bbda7917-5169-48e8-b041-9ee38aabb29d___JR_B.Spot_3211.jpg,Pepper__bell___Bacterial_spot,20
data/dataset_filtered\Potato__Healthy\e1b49d1b-165b-4f4e-8a30-735e62bc39c5___RS_HL_1839.jpg,Potato__Healthy,22
data/dataset_filtered\Grape__black_rot\grape_black_rot4753.jpg,Grape__black_rot,12
data/dataset_filtered\Apple__Healthy\9244aeb1-9d6d-4ef7-9d94-7a02e369feea___RS_HL_7327.jpg,Apple__Healthy,0
data/dataset_filtered\Apple__Healthy\a50556b8-e947-45f6-8b4e-6574ddab1903___RS_HL_7944.jpg,Apple__Healthy,0
data/dataset_filtered\Orange__Rotten\vertical_flip_Screen_Shot_2018-06-12_at_11.43.03_PM.png,Orange__Rotten,18
data/dataset_filtered\Tomato__septoria_leaf_spot\1f8a9dd1-e501-430d-9c80-7eaf0904961c___Matt.S_CG_2477.jpg,Tomato__septoria_leaf_spot,44
data/dataset_filtered\Peach__bacterial_spot\f02fdb89-fd8f-4b46-995d-38c490ed856c___Rut._Bact.S_1172.jpg,Peach__bacterial_spot,19
data/dataset_filtered\Grape__healthy\grape_leaf_(10).jpg,Grape__healthy,13
data/dataset_filtered\Wheat___Healthy\Healthy294.jpg,Wheat___Healthy,48
data/dataset_filtered\Tomato__healthy\freshTomato_(320).png,Tomato__healthy,42
data/dataset_filtered\Tomato__Tomato_YellowLeaf__Curl_Virus\8f7ac9bf-9c84-4ea4-9360-6d357776c69c___UF.GRC_YLCV_Lab_02179.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,40
data/dataset_filtered\Peach__bacterial_spot\68238477-778b-41b9-a5b2-f7658bf18662___Rutg._Bact.S_1783.jpg,Peach__bacterial_spot,19
data/dataset_filtered\Soybean__caterpillar\caterpillar_(1155).jpg,Soybean__caterpillar,28
data/dataset_filtered\Tomato__late_blight\80143d7f-db3e-4ed8-8a20-647dc0caa908___GHLB2_Leaf_78.jpg,Tomato__late_blight,43
data/dataset_filtered\Tomato__healthy\freshTomato_(61).jpg,Tomato__healthy,42
data/dataset_filtered\Cherry__powdery_mildew\9888b4cb-17f3-4aa4-9f8e-39ddd67d3110___FREC_Pwd.M_4940.jpg,Cherry__powdery_mildew,6
data/dataset_filtered\Cherry__healthy\a88cb1e2-0b5b-43ea-9a20-c09951e0a67c___JR_HL_9620.jpg,Cherry__healthy,5
data/dataset_filtered\Pepper__bell___Bacterial_spot\b9a94a36-2bdb-48a3-80eb-858a97ddba5b___JR_B.Spot_9080.jpg,Pepper__bell___Bacterial_spot,20
data/dataset_filtered\Potato___Early_blight\4699d1d8-f931-4b1c-8fd4-03a58350a86d___RS_Early.B_8972.jpg,Potato___Early_blight,23
data/dataset_filtered\Wheat___Yellow_Rust\Yellow_rust1031.jpg,Wheat___Yellow_Rust,49
data/dataset_filtered\Cucumber__healthy\freshCucumber_(230).jpg,Cucumber__healthy,10
data/dataset_filtered\Orange__Healthy\rotated_by_15_Screen_Shot_2018-06-13_at_12.00.06_AM.png,Orange__Healthy,17
data/dataset_filtered\Tomato__Tomato_YellowLeaf__Curl_Virus\5b40eefa-d914-4cd3-98a1-dd1b7c863169___YLCV_GCREC_5542.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,40
data/dataset_filtered\Potato___Early_blight\9125d133-5b86-4363-8fbe-79c813ac8795___RS_Early.B_6748.jpg,Potato___Early_blight,23
data/dataset_filtered\Rice___Neck_Blast\IMG20201109203227_00.jpg,Rice___Neck_Blast,27
data/dataset_filtered\Tomato__septoria_leaf_spot\5e8d580c-23b6-44e4-bfef-488708a95dab___Matt.S_CG_6186.jpg,Tomato__septoria_leaf_spot,44
data/dataset_filtered\Tomato__healthy\a261cf1c-0bf5-4dec-b796-5dfe2ab0ee1b___GH_HL_Leaf_322.jpg,Tomato__healthy,42
data/dataset_filtered\Cucumber__healthy\freshCucumber_(427).jpg,Cucumber__healthy,10
data/dataset_filtered\Tomato__Tomato_YellowLeaf__Curl_Virus\79467ea0-5c59-4094-bddd-02074075b621___YLCV_NREC_2589.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,40
data/dataset_filtered\Tomato_Septoria_leaf_spot\aae2d0b1-30cb-4ba8-a017-f9051d38192b___JR_Sept.L.S_8464.jpg,Tomato_Septoria_leaf_spot,38
data/dataset_filtered\Tomato__late_blight\e131a4c1-21d7-40cd-a19f-02456e411750___GHLB_Leaf_3_Day_1.jpg,Tomato__late_blight,43
data/dataset_filtered\Apple__Healthy\70b3a226-962d-4d2c-a6c0-31cb3d1eab4e___RS_HL_6189.jpg,Apple__Healthy,0
data/dataset_filtered\Tomato__late_blight\34bd18fa-d898-40d4-83ed-665caabed7d0___RS_Late.B_5113.jpg,Tomato__late_blight,43
data/dataset_filtered\Rice___Leaf_Blast\IMG_20190419_135741.jpg,Rice___Leaf_Blast,26
data/dataset_filtered\Cucumber__healthy\IMG20200629183246.jpg,Cucumber__healthy,10
data/dataset_filtered\Rice___Leaf_Blast\IMG_5493.jpg,Rice___Leaf_Blast,26
data/dataset_filtered\Apple__Rotten\saltandpepper_Screen_Shot_2018-06-07_at_3.01.21_PM.png,Apple__Rotten,1
data/dataset_filtered\Grape__healthy\0f7500d4-cf47-4f9f-a505-455a4f7ca2e6___Mt.N.V_HL_9043.jpg,Grape__healthy,13
data/dataset_filtered\Wheat___Healthy\Healthy1148.jpg,Wheat___Healthy,48
data/dataset_filtered\Wheat___Healthy\Healthy951.jpg,Wheat___Healthy,48
data/dataset_filtered\Banana__Healthy\freshBanana_(251).jpg,Banana__Healthy,3
data/dataset_filtered\Apple__Healthy\946b311a-cb67-46d4-8c8b-0d91ebd456f3___RS_HL_5809.jpg,Apple__Healthy,0
data/dataset_filtered\Orange__Rotten\rottenOrange_(158).jpg,Orange__Rotten,18
data/dataset_filtered\Rice___Leaf_Blast\IMG_20190419_134540.jpg,Rice___Leaf_Blast,26
